0.3328;1.556;-0;-nan;0.000392337
0.3392;1.553;-0;-nan;-1.56622e-05
0.3456;1.556;-0;-nan;0.000392337
0.352;1.553;-0;-nan;-1.56622e-05
0.3584;1.556;-0;-nan;0.000392337
0.3648;1.556;-0;-nan;0.000392337
0.3712;1.55;-0;-nan;-0.000423661
0.3776;1.556;-0;-nan;0.000392337
0.384;1.553;-0;-nan;-1.56622e-05
0.3904;1.556;-0;-nan;0.000392337
0.3968;1.556;-0;-nan;0.000392337
0.4032;1.547;-0;-nan;-0.00083166
0.4096;1.556;-0;-nan;0.000392337
0.416;1.556;-0;-nan;0.000392337
0.4224;1.559;-0;-nan;0.000800336
0.4288;1.55;-0;-nan;-0.000423661
0.4352;1.547;-0;-nan;-0.00083166
0.4416;1.556;-0;-nan;0.000392337
0.448;1.553;-0;-nan;-1.56622e-05
0.4544;1.559;-0;-nan;0.000800336
0.4608;1.55;-0;-nan;-0.000423661
0.4672;1.556;-0;-nan;0.000392337
0.4736;1.556;-0;-nan;0.000392337
0.48;1.553;-0;-nan;-1.56622e-05
0.4864;1.556;-0;-nan;0.000392337
0.4928;1.55;-0;-nan;-0.000423661
0.4992;1.553;-0;-nan;-1.56622e-05
0.5056;1.556;-0;-nan;0.000392337
0.512;1.556;-0;-nan;0.000392337
0.5184;1.556;-0;-nan;0.000392337
0.5248;1.547;-0;-nan;-0.00083166
0.5312;1.556;-0;-nan;0.000392337
0.5376;1.556;-0;-nan;0.000392337
0.544;1.556;-0;-nan;0.000392337
0.5504;1.556;-0;-nan;0.000392337
0.5568;1.55;-0;-nan;-0.000423661
0.5632;1.553;-0;-nan;-1.56622e-05
0.5696;1.556;-0;-nan;0.000392337
0.576;1.559;-0;-nan;0.000800336
0.5824;1.55;-0;-nan;-0.000423661
0.5888;1.553;-0;-nan;-1.56622e-05
0.5952;1.553;-0;-nan;-1.56622e-05
0.6016;1.556;-0;-nan;0.000392337
0.608;1.559;-0;-nan;0.000800336
0.6144;1.547;-0;-nan;-0.00083166
0.6208;1.559;-0;-nan;0.000800336
0.6272;1.553;-0;-nan;-1.56622e-05
0.6336;1.553;-0;-nan;-1.56622e-05
0.64;1.55;-0;-nan;-0.000423661
0.6464;1.547;-0;-nan;-0.00083166
0.6528;1.556;-0;-nan;0.000392337
0.6592;1.556;-0;-nan;0.000392337
0.6656;1.556;-0;-nan;0.000392337
0.672;1.553;-0;-nan;-1.56622e-05
0.6784;1.553;-0;-nan;-1.56622e-05
0.6848;1.553;-0;-nan;-1.56622e-05
0.6912;1.556;-0;-nan;0.000392337
0.6976;1.553;-0;-nan;-1.56622e-05
0.704;1.547;-0;-nan;-0.00083166
0.7104;1.559;-0;-nan;0.000800336
0.7168;1.556;-0;-nan;0.000392337
0.7232;1.559;-0;-nan;0.000800336
0.7296;1.553;-0;-nan;-1.56622e-05
0.736;1.55;-0;-nan;-0.000423661
0.7424;1.553;-0;-nan;-1.56622e-05
0.7488;1.553;-0;-nan;-1.56622e-05
0.7552;1.556;-0;-nan;0.000392337
0.7616;1.556;-0;-nan;0.000392337
0.768;1.55;-0;-nan;-0.000423661
0.7744;1.547;-0;-nan;-0.00083166
0.7808;1.556;-0;-nan;0.000392337
0.7872;1.553;-0;-nan;-1.56622e-05
0.7936;1.556;-0;-nan;0.000392337
0.8;1.556;-0;-nan;0.000392337
0.8064;1.55;-0;-nan;-0.000423661
0.8128;1.553;-0;-nan;-1.56622e-05
0.8192;1.553;-0;-nan;-1.56622e-05
0.8256;1.556;-0;-nan;0.000392337
0.832;1.553;-0;-nan;-1.56622e-05
0.8384;1.55;-0;-nan;-0.000423661
0.8448;1.556;-0;-nan;0.000392337
0.8512;1.553;-0;-nan;-1.56622e-05
0.8576;1.556;-0;-nan;0.000392337
0.864;1.556;-0;-nan;0.000392337
0.8704;1.553;-0;-nan;-1.56622e-05
0.8768;1.553;-0;-nan;-1.56622e-05
0.8832;1.553;-0;-nan;-1.56622e-05
0.8896;1.556;-0;-nan;0.000392337
0.896;1.556;-0;-nan;0.000392337
0.9024;1.556;-0;-nan;0.000392337
0.9088;1.547;-0;-nan;-0.00083166
0.9152;1.556;-0;-nan;0.000392337
0.9216;1.556;-0;-nan;0.000392337
0.928;1.559;-0;-nan;0.000800336
0.9344;1.556;-0;-nan;0.000392337
0.9408;1.547;-0;-nan;-0.00083166
0.9472;1.553;-0;-nan;-1.56622e-05
0.9536;1.553;-0;-nan;-1.56622e-05
0.96;1.556;-0;-nan;0.000392337
0.9664;1.556;-0;-nan;0.000392337
0.9728;1.55;-0;-nan;-0.000423661
0.9792;1.556;-0;-nan;0.000392337
0.9856;1.553;-0;-nan;-1.56622e-05
0.992;1.556;-0;-nan;0.000392337
0.9984;1.556;-0;-nan;0.000392337
1.0048;1.556;-0;-nan;0.000392337
1.0112;1.55;-0;-nan;-0.000423661
1.0176;1.556;-0;-nan;0.000392337
1.024;1.556;-0;-nan;0.000392337
1.0304;1.556;-0;-nan;0.000392337
1.0368;1.556;-0;-nan;0.000392337
1.0432;1.547;-0;-nan;-0.00083166
1.0496;1.553;-0;-nan;-1.56622e-05
1.056;1.556;-0;-nan;0.000392337
1.0624;1.556;-0;-nan;0.000392337
1.0688;1.553;-0;-nan;-1.56622e-05
1.0752;1.55;-0;-nan;-0.000423661
1.0816;1.556;-0;-nan;0.000392337
1.088;1.556;-0;-nan;0.000392337
1.0944;1.559;-0;-nan;0.000800336
1.1008;1.556;-0;-nan;0.000392337
1.1072;1.547;-0;-nan;-0.00083166
1.1136;1.556;-0;-nan;0.000392337
1.12;1.556;-0;-nan;0.000392337
1.1264;1.556;-0;-nan;0.000392337
1.1328;1.55;-0;-nan;-0.000423661
1.1392;1.553;-0;-nan;-1.56622e-05
1.1456;1.556;-0;-nan;0.000392337
1.152;1.556;-0;-nan;0.000392337
1.1584;1.556;-0;-nan;0.000392337
1.1648;1.55;-0;-nan;-0.000423661
1.1712;1.55;-0;-nan;-0.000423661
1.1776;1.556;-0;-nan;0.000392337
1.184;1.553;-0;-nan;-1.56622e-05
1.1904;1.559;-0;-nan;0.000800336
1.1968;1.556;-0;-nan;0.000392337
1.2032;1.547;-0;-nan;-0.00083166
1.2096;1.556;-0;-nan;0.000392337
1.216;1.556;-0;-nan;0.000392337
1.2224;1.556;-0;-nan;0.000392337
1.2288;1.556;-0;-nan;0.000392337
1.2352;1.547;-0;-nan;-0.00083166
1.2416;1.556;-0;-nan;0.000392337
1.248;1.553;-0;-nan;-1.56622e-05
1.2544;1.553;-0;-nan;-1.56622e-05
1.2608;1.556;-0;-nan;0.000392337
1.2672;1.547;-0;-nan;-0.00083166
1.2736;1.559;-0;-nan;0.000800336
1.28;1.55;-0;-nan;-0.000423661
1.2864;1.556;-0;-nan;0.000392337
1.2928;1.556;-0;-nan;0.000392337
1.2992;1.547;-0;-nan;-0.00083166
1.3056;1.556;-0;-nan;0.000392337
1.312;1.556;-0;-nan;0.000392337
1.3184;1.556;-0;-nan;0.000392337
1.3248;1.559;-0;-nan;0.000800336
1.3312;1.547;-0;-nan;-0.00083166
1.3376;1.556;-0;-nan;0.000392337
1.344;1.556;-0;-nan;0.000392337
1.3504;1.556;-0;-nan;0.000392337
1.3568;1.559;-0;-nan;0.000800336
1.3632;1.547;-0;-nan;-0.00083166
1.3696;1.556;-0;-nan;0.000392337
1.376;1.556;-0;-nan;0.000392337
1.3824;1.556;-0;-nan;0.000392337
1.3888;1.559;-0;-nan;0.000800336
1.3952;1.55;-0;-nan;-0.000423661
1.4016;1.553;-0;-nan;-1.56622e-05
1.408;1.556;-0;-nan;0.000392337
1.4144;1.556;-0;-nan;0.000392337
1.4208;1.559;-0;-nan;0.000800336
1.4272;1.547;-0;-nan;-0.00083166
1.4336;1.556;-0;-nan;0.000392337
1.44;1.559;-0;-nan;0.000800336
1.4464;1.553;-0;-nan;-1.56622e-05
1.4528;1.556;-0;-nan;0.000392337
1.4592;1.547;-0;-nan;-0.00083166
1.4656;1.553;-0;-nan;-1.56622e-05
1.472;1.556;-0;-nan;0.000392337
1.4784;1.556;-0;-nan;0.000392337
1.4848;1.556;-0;-nan;0.000392337
1.4912;1.553;-0;-nan;-1.56622e-05
1.4976;1.556;-0;-nan;0.000392337
1.504;1.556;-0;-nan;0.000392337
1.5104;1.556;-0;-nan;0.000392337
1.5168;1.559;-0;-nan;0.000800336
1.5232;1.547;-0;-nan;-0.00083166
1.5296;1.556;-0;-nan;0.000392337
1.536;1.556;-0;-nan;0.000392337
1.5424;1.556;-0;-nan;0.000392337
1.5488;1.556;-0;-nan;0.000392337
1.5552;1.55;-0;-nan;-0.000423661
1.5616;1.556;-0;-nan;0.000392337
1.568;1.556;-0;-nan;0.000392337
1.5744;1.556;-0;-nan;0.000392337
1.5808;1.556;-0;-nan;0.000392337
1.5872;1.55;-0;-nan;-0.000423661
1.5936;1.556;-0;-nan;0.000392337
1.6;1.553;-0;-nan;-1.56622e-05
1.6064;1.559;-0;-nan;0.000800336
1.6128;1.556;-0;-nan;0.000392337
1.6192;1.547;-0;-nan;-0.00083166
1.6256;1.553;-0;-nan;-1.56622e-05
1.632;1.553;-0;-nan;-1.56622e-05
1.6384;1.556;-0;-nan;0.000392337
1.6448;1.556;-0;-nan;0.000392337
1.6512;1.547;-0;-nan;-0.00083166
1.6576;1.556;-0;-nan;0.000392337
1.664;1.553;-0;-nan;-1.56622e-05
1.6704;1.556;-0;-nan;0.000392337
1.6768;1.559;-0;-nan;0.000800336
1.6832;1.547;-0;-nan;-0.00083166
1.6896;1.556;-0;-nan;0.000392337
1.696;1.553;-0;-nan;-1.56622e-05
1.7024;1.556;-0;-nan;0.000392337
1.7088;1.553;-0;-nan;-1.56622e-05
1.7152;1.55;-0;-nan;-0.000423661
1.7216;1.556;-0;-nan;0.000392337
1.728;1.556;-0;-nan;0.000392337
1.7344;1.556;-0;-nan;0.000392337
1.7408;1.559;-0;-nan;0.000800336
1.7472;1.547;-0;-nan;-0.00083166
1.7536;1.556;-0;-nan;0.000392337
1.76;1.556;-0;-nan;0.000392337
1.7664;1.556;-0;-nan;0.000392337
1.7728;1.559;-0;-nan;0.000800336
1.7792;1.547;-0;-nan;-0.00083166
1.7856;1.556;-0;-nan;0.000392337
1.792;1.556;-0;-nan;0.000392337
1.7984;1.553;-0;-nan;-1.56622e-05
1.8048;1.559;-0;-nan;0.000800336
1.8112;1.547;-0;-nan;-0.00083166
1.8176;1.556;-0;-nan;0.000392337
1.824;1.559;-0;-nan;0.000800336
1.8304;1.556;-0;-nan;0.000392337
1.8368;1.556;-0;-nan;0.000392337
1.8432;1.547;-0;-nan;-0.00083166
1.8496;1.556;-0;-nan;0.000392337
1.856;1.556;-0;-nan;0.000392337
1.8624;1.556;-0;-nan;0.000392337
1.8688;1.556;-0;-nan;0.000392337
1.8752;1.55;-0;-nan;-0.000423661
1.8816;1.556;-0;-nan;0.000392337
1.888;1.556;-0;-nan;0.000392337
1.8944;1.556;-0;-nan;0.000392337
1.9008;1.556;-0;-nan;0.000392337
1.9072;1.553;-0;-nan;-1.56622e-05
1.9136;1.556;-0;-nan;0.000392337
1.92;1.556;-0;-nan;0.000392337
1.9264;1.556;-0;-nan;0.000392337
1.9328;1.556;-0;-nan;0.000392337
1.9392;1.556;-0;-nan;0.000392337
1.9456;1.55;-0;-nan;-0.000423661
1.952;1.553;-0;-nan;-1.56622e-05
1.9584;1.556;-0;-nan;0.000392337
1.9648;1.553;-0;-nan;-1.56622e-05
1.9712;1.553;-0;-nan;-1.56622e-05
1.9776;1.55;-0;-nan;-0.000423661
1.984;1.556;-0;-nan;0.000392337
1.9904;1.559;-0;-nan;0.000800336
1.9968;1.556;-0;-nan;0.000392337
2.0032;1.556;-0;-nan;0.000392337
2.0096;1.547;-0;-nan;-0.00083166
2.016;1.556;-0;-nan;0.000392337
2.0224;1.556;-0;-nan;0.000392337
2.0288;1.556;-0;-nan;0.000392337
2.0352;1.556;-0;-nan;0.000392337
2.0416;1.55;-0;-nan;-0.000423661
2.048;1.55;-0;-nan;-0.000423661
2.0544;1.556;-0;-nan;0.000392337
2.0608;1.556;-0;-nan;0.000392337
2.0672;1.556;-0;-nan;0.000392337
2.0736;1.55;-0;-nan;-0.000423661
2.08;1.556;-0;-nan;0.000392337
2.0864;1.553;-0;-nan;-1.56622e-05
2.0928;1.556;-0;-nan;0.000392337
2.0992;1.553;-0;-nan;-1.56622e-05
2.1056;1.553;-0;-nan;-1.56622e-05
2.112;1.556;-0;-nan;0.000392337
2.1184;1.553;-0;-nan;-1.56622e-05
2.1248;1.559;-0;-nan;0.000800336
2.1312;1.556;-0;-nan;0.000392337
2.1376;1.55;-0;-nan;-0.000423661
2.144;1.556;-0;-nan;0.000392337
2.1504;1.556;-0;-nan;0.000392337
2.1568;1.556;-0;-nan;0.000392337
2.1632;1.556;-0;-nan;0.000392337
2.1696;1.556;-0;-nan;0.000392337
2.176;1.547;-0;-nan;-0.00083166
2.1824;1.556;-0;-nan;0.000392337
2.1888;1.556;-0;-nan;0.000392337
2.1952;1.556;-0;-nan;0.000392337
2.2016;1.556;-0;-nan;0.000392337
2.208;1.547;-0;-nan;-0.00083166
2.2144;1.553;-0;-nan;-1.56622e-05
2.2208;1.556;-0;-nan;0.000392337
2.2272;1.556;-0;-nan;0.000392337
2.2336;1.556;-0;-nan;0.000392337
2.24;1.55;-0;-nan;-0.000423661
2.2464;1.556;-0;-nan;0.000392337
2.2528;1.553;-0;-nan;-1.56622e-05
2.2592;1.556;-0;-nan;0.000392337
2.2656;1.556;-0;-nan;0.000392337
2.272;1.556;-0;-nan;0.000392337
2.2784;1.553;-0;-nan;-1.56622e-05
2.2848;1.556;-0;-nan;0.000392337
2.2912;1.559;-0;-nan;0.000800336
2.2976;1.556;-0;-nan;0.000392337
2.304;1.55;-0;-nan;-0.000423661
2.3104;1.547;-0;-nan;-0.00083166
2.3168;1.553;-0;-nan;-1.56622e-05
2.3232;1.556;-0;-nan;0.000392337
2.3296;1.556;-0;-nan;0.000392337
2.336;1.556;-0;-nan;0.000392337
2.3424;1.547;-0;-nan;-0.00083166
2.3488;1.553;-0;-nan;-1.56622e-05
2.3552;1.556;-0;-nan;0.000392337
2.3616;1.556;-0;-nan;0.000392337
2.368;1.556;-0;-nan;0.000392337
2.3744;1.553;-0;-nan;-1.56622e-05
2.3808;1.553;-0;-nan;-1.56622e-05
2.3872;1.556;-0;-nan;0.000392337
2.3936;1.556;-0;-nan;0.000392337
2.4;1.556;-0;-nan;0.000392337
2.4064;1.553;-0;-nan;-1.56622e-05
2.4128;1.55;-0;-nan;-0.000423661
2.4192;1.556;-0;-nan;0.000392337
2.4256;1.556;-0;-nan;0.000392337
2.432;1.556;-0;-nan;0.000392337
2.4384;1.556;-0;-nan;0.000392337
2.4448;1.547;-0;-nan;-0.00083166
2.4512;1.553;-0;-nan;-1.56622e-05
2.4576;1.556;-0;-nan;0.000392337
2.464;1.556;-0;-nan;0.000392337
2.4704;1.556;-0;-nan;0.000392337
2.4768;1.55;-0;-nan;-0.000423661
2.4832;1.556;-0;-nan;0.000392337
2.4896;1.556;-0;-nan;0.000392337
2.496;1.556;-0;-nan;0.000392337
2.5024;1.556;-0;-nan;0.000392337
2.5088;1.55;-0;-nan;-0.000423661
2.5152;1.55;-0;-nan;-0.000423661
2.5216;1.556;-0;-nan;0.000392337
2.528;1.553;-0;-nan;-1.56622e-05
2.5344;1.556;-0;-nan;0.000392337
2.5408;1.559;-0;-nan;0.000800336
2.5472;1.547;-0;-nan;-0.00083166
2.5536;1.556;-0;-nan;0.000392337
2.56;1.553;-0;-nan;-1.56622e-05
2.5664;1.553;-0;-nan;-1.56622e-05
2.5728;1.559;-0;-nan;0.000800336
2.5792;1.544;-0;-nan;-0.00123966
2.5856;1.556;-0;-nan;0.000392337
2.592;1.553;-0;-nan;-1.56622e-05
2.5984;1.55;-0;-nan;-0.000423661
2.6048;1.553;-0;-nan;-1.56622e-05
2.6112;1.547;-0;-nan;-0.00083166
2.6176;1.553;-0;-nan;-1.56622e-05
2.624;1.556;-0;-nan;0.000392337
2.6304;1.553;-0;-nan;-1.56622e-05
2.6368;1.556;-0;-nan;0.000392337
2.6432;1.553;-0;-nan;-1.56622e-05
2.6496;1.55;-0;-nan;-0.000423661
2.656;1.559;-0;-nan;0.000800336
2.6624;1.553;-0;-nan;-1.56622e-05
2.6688;1.556;-0;-nan;0.000392337
2.6752;1.556;-0;-nan;0.000392337
2.6816;1.547;-0;-nan;-0.00083166
2.688;1.553;-0;-nan;-1.56622e-05
2.6944;1.553;-0;-nan;-1.56622e-05
2.7008;1.553;-0;-nan;-1.56622e-05
2.7072;1.559;-0;-nan;0.000800336
2.7136;1.547;-0;-nan;-0.00083166
2.72;1.556;-0;-nan;0.000392337
2.7264;1.556;-0;-nan;0.000392337
2.7328;1.556;-0;-nan;0.000392337
2.7392;1.556;-0;-nan;0.000392337
2.7456;1.55;-0;-nan;-0.000423661
2.752;1.556;-0;-nan;0.000392337
2.7584;1.556;-0;-nan;0.000392337
2.7648;1.556;-0;-nan;0.000392337
2.7712;1.547;-0;-nan;-0.00083166
2.7776;1.547;-0;-nan;-0.00083166
2.784;1.556;-0;-nan;0.000392337
2.7904;1.556;-0;-nan;0.000392337
2.7968;1.553;-0;-nan;-1.56622e-05
2.8032;1.556;-0;-nan;0.000392337
2.8096;1.55;-0;-nan;-0.000423661
2.816;1.553;-0;-nan;-1.56622e-05
2.8224;1.556;-0;-nan;0.000392337
2.8288;1.556;-0;-nan;0.000392337
2.8352;1.55;-0;-nan;-0.000423661
2.8416;1.55;-0;-nan;-0.000423661
2.848;1.553;-0;-nan;-1.56622e-05
2.8544;1.553;-0;-nan;-1.56622e-05
2.8608;1.559;-0;-nan;0.000800336
2.8672;1.547;-0;-nan;-0.00083166
2.8736;1.556;-0;-nan;0.000392337
2.88;1.55;-0;-nan;-0.000423661
2.8864;1.559;-0;-nan;0.000800336
2.8928;1.556;-0;-nan;0.000392337
2.8992;1.547;-0;-nan;-0.00083166
2.9056;1.556;-0;-nan;0.000392337
2.912;1.556;-0;-nan;0.000392337
2.9184;1.556;-0;-nan;0.000392337
2.9248;1.55;-0;-nan;-0.000423661
2.9312;1.55;-0;-nan;-0.000423661
2.9376;1.55;-0;-nan;-0.000423661
2.944;1.556;-0;-nan;0.000392337
2.9504;1.553;-0;-nan;-1.56622e-05
2.9568;1.55;-0;-nan;-0.000423661
2.9632;1.556;-0;-nan;0.000392337
2.9696;1.556;-0;-nan;0.000392337
2.976;1.556;-0;-nan;0.000392337
2.9824;1.556;-0;-nan;0.000392337
2.9888;1.547;-0;-nan;-0.00083166
2.9952;1.553;-0;-nan;-1.56622e-05
3.0016;1.553;-0;-nan;-1.56622e-05
3.008;1.556;-0;-nan;0.000392337
3.0144;1.553;-0;-nan;-1.56622e-05
3.0208;1.55;-0;-nan;-0.000423661
3.0272;1.553;-0;-nan;-1.56622e-05
3.0336;1.553;-0;-nan;-1.56622e-05
3.04;1.559;-0;-nan;0.000800336
3.0464;1.55;-0;-nan;-0.000423661
3.0528;1.553;-0;-nan;-1.56622e-05
3.0592;1.55;-0;-nan;-0.000423661
3.0656;1.553;-0;-nan;-1.56622e-05
3.072;1.559;-0;-nan;0.000800336
3.0784;1.55;-0;-nan;-0.000423661
3.0848;1.553;-0;-nan;-1.56622e-05
3.0912;1.556;-0;-nan;0.000392337
3.0976;1.553;-0;-nan;-1.56622e-05
3.104;1.556;-0;-nan;0.000392337
3.1104;1.547;-0;-nan;-0.00083166
3.1168;1.553;-0;-nan;-1.56622e-05
3.1232;1.556;-0;-nan;0.000392337
3.1296;1.556;-0;-nan;0.000392337
3.136;1.55;-0;-nan;-0.000423661
3.1424;1.553;-0;-nan;-1.56622e-05
3.1488;1.553;-0;-nan;-1.56622e-05
3.1552;1.559;-0;-nan;0.000800336
3.1616;1.556;-0;-nan;0.000392337
3.168;1.553;-0;-nan;-1.56622e-05
3.1744;1.556;-0;-nan;0.000392337
3.1808;1.55;-0;-nan;-0.000423661
3.1872;1.556;-0;-nan;0.000392337
3.1936;1.556;-0;-nan;0.000392337
3.2;1.547;-0;-nan;-0.00083166
3.2064;1.556;-0;-nan;0.000392337
3.2128;1.553;-0;-nan;-1.56622e-05
3.2192;1.553;-0;-nan;-1.56622e-05
3.2256;1.553;-0;-nan;-1.56622e-05
3.232;1.55;-0;-nan;-0.000423661
3.2384;1.55;-0;-nan;-0.000423661
3.2448;1.556;-0;-nan;0.000392337
3.2512;1.556;-0;-nan;0.000392337
3.2576;1.55;-0;-nan;-0.000423661
3.264;1.553;-0;-nan;-1.56622e-05
3.2704;1.556;-0;-nan;0.000392337
3.2768;1.556;-0;-nan;0.000392337
3.2832;1.556;-0;-nan;0.000392337
3.2896;1.55;-0;-nan;-0.000423661
3.296;1.553;-0;-nan;-1.56622e-05
3.3024;1.553;-0;-nan;-1.56622e-05
3.3088;1.556;-0;-nan;0.000392337
3.3152;1.55;-0;-nan;-0.000423661
3.3216;1.55;-0;-nan;-0.000423661
3.328;1.553;-0;-nan;-1.56622e-05
3.3344;1.556;-0;-nan;0.000392337
3.3408;1.556;-0;-nan;0.000392337
3.3472;1.55;-0;-nan;-0.000423661
3.3536;1.553;-0;-nan;-1.56622e-05
3.36;1.553;-0;-nan;-1.56622e-05
3.3664;1.553;-0;-nan;-1.56622e-05
3.3728;1.559;-0;-nan;0.000800336
3.3792;1.547;-0;-nan;-0.00083166
3.3856;1.556;-0;-nan;0.000392337
3.392;1.556;-0;-nan;0.000392337
3.3984;1.556;-0;-nan;0.000392337
3.4048;1.556;-0;-nan;0.000392337
3.4112;1.547;-0;-nan;-0.00083166
3.4176;1.556;-0;-nan;0.000392337
3.424;1.556;-0;-nan;0.000392337
3.4304;1.553;-0;-nan;-1.56622e-05
3.4368;1.55;-0;-nan;-0.000423661
3.4432;1.55;-0;-nan;-0.000423661
3.4496;1.553;-0;-nan;-1.56622e-05
3.456;1.556;-0;-nan;0.000392337
3.4624;1.556;-0;-nan;0.000392337
3.4688;1.547;-0;-nan;-0.00083166
3.4752;1.556;-0;-nan;0.000392337
3.4816;1.55;-0;-nan;-0.000423661
3.488;1.556;-0;-nan;0.000392337
3.4944;1.556;-0;-nan;0.000392337
3.5008;1.544;-0;-nan;-0.00123966
3.5072;1.556;-0;-nan;0.000392337
3.5136;1.553;-0;-nan;-1.56622e-05
3.52;1.556;-0;-nan;0.000392337
3.5264;1.55;-0;-nan;-0.000423661
3.5328;1.547;-0;-nan;-0.00083166
3.5392;1.553;-0;-nan;-1.56622e-05
3.5456;1.553;-0;-nan;-1.56622e-05
3.552;1.556;-0;-nan;0.000392337
3.5584;1.55;-0;-nan;-0.000423661
3.5648;1.553;-0;-nan;-1.56622e-05
3.5712;1.553;-0;-nan;-1.56622e-05
3.5776;1.556;-0;-nan;0.000392337
3.584;1.553;-0;-nan;-1.56622e-05
3.5904;1.547;-0;-nan;-0.00083166
3.5968;1.556;-0;-nan;0.000392337
3.6032;1.553;-0;-nan;-1.56622e-05
3.6096;1.556;-0;-nan;0.000392337
3.616;1.556;-0;-nan;0.000392337
3.6224;1.547;-0;-nan;-0.00083166
3.6288;1.55;-0;-nan;-0.000423661
3.6352;1.553;-0;-nan;-1.56622e-05
3.6416;1.556;-0;-nan;0.000392337
3.648;1.55;-0;-nan;-0.000423661
3.6544;1.547;-0;-nan;-0.00083166
3.6608;1.553;-0;-nan;-1.56622e-05
3.6672;1.553;-0;-nan;-1.56622e-05
3.6736;1.556;-0;-nan;0.000392337
3.68;1.55;-0;-nan;-0.000423661
3.6864;1.547;-0;-nan;-0.00083166
3.6928;1.553;-0;-nan;-1.56622e-05
3.6992;1.55;-0;-nan;-0.000423661
3.7056;1.559;-0;-nan;0.000800336
3.712;1.553;-0;-nan;-1.56622e-05
3.7184;1.547;-0;-nan;-0.00083166
3.7248;1.556;-0;-nan;0.000392337
3.7312;1.553;-0;-nan;-1.56622e-05
3.7376;1.556;-0;-nan;0.000392337
3.744;1.553;-0;-nan;-1.56622e-05
3.7504;1.547;-0;-nan;-0.00083166
3.7568;1.553;-0;-nan;-1.56622e-05
3.7632;1.556;-0;-nan;0.000392337
3.7696;1.556;-0;-nan;0.000392337
3.776;1.556;-0;-nan;0.000392337
3.7824;1.547;-0;-nan;-0.00083166
3.7888;1.547;-0;-nan;-0.00083166
3.7952;1.553;-0;-nan;-1.56622e-05
3.8016;1.553;-0;-nan;-1.56622e-05
3.808;1.556;-0;-nan;0.000392337
3.8144;1.55;-0;-nan;-0.000423661
3.8208;1.544;-0;-nan;-0.00123966
3.8272;1.556;-0;-nan;0.000392337
3.8336;1.553;-0;-nan;-1.56622e-05
3.84;1.556;-0;-nan;0.000392337
3.8464;1.556;-0;-nan;0.000392337
3.8528;1.547;-0;-nan;-0.00083166
3.8592;1.556;-0;-nan;0.000392337
3.8656;1.553;-0;-nan;-1.56622e-05
3.872;1.556;-0;-nan;0.000392337
3.8784;1.553;-0;-nan;-1.56622e-05
3.8848;1.55;-0;-nan;-0.000423661
3.8912;1.553;-0;-nan;-1.56622e-05
3.8976;1.553;-0;-nan;-1.56622e-05
3.904;1.553;-0;-nan;-1.56622e-05
3.9104;1.556;-0;-nan;0.000392337
3.9168;1.55;-0;-nan;-0.000423661
3.9232;1.553;-0;-nan;-1.56622e-05
3.9296;1.553;-0;-nan;-1.56622e-05
3.936;1.553;-0;-nan;-1.56622e-05
